-50.2	-58.9	0.24
-50.2	-59.3	1.79
-50.2	-59.7	2.67
-50.2	-6.19	0.66
-50.2	-6.59	1.66
-50.2	-6.99	2.87
-50.2	-60.1	0.3
-50.2	-60.5	1.15
-50.2	-60.9	1.78
-50.2	-61.3	2.41
-50.2	-61.7	1.77
-50.2	-62.1	1.43
-50.2	-62.5	1.66
-50.2	-62.9	1.44
-50.2	-63.3	0.63
-50.2	-63.7	2.89
-50.2	-64.1	1.21
-50.2	-64.5	2.47
-50.2	-64.9	1.77
-50.2	-65.3	1.95
-50.2	-65.7	2.8
-50.2	-66.1	2.98
-50.2	-66.5	0.36
-50.2	-66.9	1.00
-50.2	-67.3	0.89
-50.2	-67.7	2.22
-50.2	-68.1	0.27
-50.2	-68.5	0.34
-50.2	-68.9	1.59
-50.2	-69.3	0.36
-50.2	-69.7	0.46
-50.2	-7.39	0.82
-50.2	-7.79	0.94
-50.2	-70.1	2.21
-50.2	-70.5	1.61
-50.2	-70.9	1.78
-50.2	-71.3	1.13
-50.2	-71.7	2.69
-50.2	-72.1	1.33
-50.2	-72.5	0.4
-50.2	-72.9	0.68
-50.2	-73.3	1.41
-50.2	-73.7	0.2
-50.2	-74.1	2.54
-50.2	-74.5	1.82
-50.2	-74.9	0.79
-50.2	-75.3	0.89
-50.2	-75.7	1.9
-50.2	-76.1	1.42
-50.2	-76.5	2.61
-50.2	-76.9	2.96
-50.2	-77.3	2.29
-50.2	-77.7	0.29
-50.2	-78.1	0.86
-50.2	-78.5	2.07
-50.2	-78.9	0.86
-50.2	-79.3	2.26
-50.2	-79.8	0.65
-50.2	-8.19	2.06
-50.2	-8.59	0.25
-50.2	-8.99	1.77
-50.2	-80.2	1.45
-50.2	-80.6	0.57
-50.2	-81.4	0.87
-50.2	-81.8	2.86
-50.2	-81;0	2.72
-50.2	-82.2	1.16
-50.2	-82.6	0.96
-50.2	-83.0	1.9
